appid,game_name,concurrent_players,collected_at
1049590,Eternal Return,8616,2026-01-05 07:59:26.667825
271590,Grand Theft Auto V,64446,2026-01-05 08:09:30.778562
1811260,EA SPORTS FC™ 26,365,2026-01-05 08:09:30.778562
730,Counter-Strike 2,838753,2026-01-05 08:09:30.778562
578080,PUBG: Battlegrounds,294161,2026-01-05 08:09:30.778562
1172470,Apex Legends,74338,2026-01-05 08:09:30.778562
570,Dota 2,440646,2026-01-05 08:09:30.778562
1778820,TEKKEN 8,4096,2026-01-05 08:09:30.778562
1049590,Eternal Return,8616,2026-01-05 08:09:30.778562
271590,Grand Theft Auto V,66725,2026-01-05 08:19:34.034640
1811260,EA SPORTS FC™ 26,349,2026-01-05 08:19:34.034640
730,Counter-Strike 2,863111,2026-01-05 08:19:34.034640
578080,PUBG: Battlegrounds,295796,2026-01-05 08:19:34.034640
1172470,Apex Legends,74338,2026-01-05 08:19:34.034640
570,Dota 2,447348,2026-01-05 08:19:34.034640
1778820,TEKKEN 8,4111,2026-01-05 08:19:34.034640
1049590,Eternal Return,8561,2026-01-05 08:19:34.034640
271590,Grand Theft Auto V,66725,2026-01-05 08:29:38.439071
1811260,EA SPORTS FC™ 26,349,2026-01-05 08:29:38.439071
730,Counter-Strike 2,863111,2026-01-05 08:29:38.439071
578080,PUBG: Battlegrounds,295796,2026-01-05 08:29:38.439071
1172470,Apex Legends,74977,2026-01-05 08:29:38.439071
570,Dota 2,447348,2026-01-05 08:29:38.439071
1778820,TEKKEN 8,4074,2026-01-05 08:29:38.439071
1049590,Eternal Return,8561,2026-01-05 08:29:38.439071
271590,Grand Theft Auto V,69388,2026-01-05 08:39:41.896980
1811260,EA SPORTS FC™ 26,340,2026-01-05 08:39:41.896980
730,Counter-Strike 2,879289,2026-01-05 08:39:41.896980
578080,PUBG: Battlegrounds,296371,2026-01-05 08:39:41.896980
1172470,Apex Legends,74977,2026-01-05 08:39:41.896980
570,Dota 2,459744,2026-01-05 08:39:41.896980
1778820,TEKKEN 8,4074,2026-01-05 08:39:41.896980
1049590,Eternal Return,8572,2026-01-05 08:39:41.896980
271590,Grand Theft Auto V,70852,2026-01-05 08:49:45.632476
1811260,EA SPORTS FC™ 26,343,2026-01-05 08:49:45.632476
730,Counter-Strike 2,899440,2026-01-05 08:49:45.632476
578080,PUBG: Battlegrounds,297564,2026-01-05 08:49:45.632476
1172470,Apex Legends,75597,2026-01-05 08:49:45.632476
570,Dota 2,460978,2026-01-05 08:49:45.632476
1778820,TEKKEN 8,4152,2026-01-05 08:49:45.632476
1049590,Eternal Return,8640,2026-01-05 08:49:45.632476
271590,Grand Theft Auto V,70852,2026-01-05 08:59:50.008562
1811260,EA SPORTS FC™ 26,343,2026-01-05 08:59:50.008562
730,Counter-Strike 2,899440,2026-01-05 08:59:50.008562
578080,PUBG: Battlegrounds,297564,2026-01-05 08:59:50.008562
1172470,Apex Legends,75597,2026-01-05 08:59:50.008562
570,Dota 2,460978,2026-01-05 08:59:50.008562
1778820,TEKKEN 8,4152,2026-01-05 08:59:50.008562
1049590,Eternal Return,8640,2026-01-05 08:59:50.008562
271590,Grand Theft Auto V,73332,2026-01-05 09:09:53.507027
1811260,EA SPORTS FC™ 26,343,2026-01-05 09:09:53.507027
730,Counter-Strike 2,918312,2026-01-05 09:09:53.507027
578080,PUBG: Battlegrounds,292846,2026-01-05 09:09:53.507027
1172470,Apex Legends,75637,2026-01-05 09:09:53.507027
570,Dota 2,466941,2026-01-05 09:09:53.507027
1778820,TEKKEN 8,4264,2026-01-05 09:09:53.507027
1049590,Eternal Return,8584,2026-01-05 09:09:53.507027
271590,Grand Theft Auto V,73332,2026-01-05 09:19:57.703322
1811260,EA SPORTS FC™ 26,343,2026-01-05 09:19:57.703322
730,Counter-Strike 2,918312,2026-01-05 09:19:57.703322
578080,PUBG: Battlegrounds,292846,2026-01-05 09:19:57.703322
1172470,Apex Legends,75030,2026-01-05 09:19:57.703322
570,Dota 2,476787,2026-01-05 09:19:57.703322
1778820,TEKKEN 8,4264,2026-01-05 09:19:57.703322
1049590,Eternal Return,8584,2026-01-05 09:19:57.703322
271590,Grand Theft Auto V,76511,2026-01-05 09:30:00.980334
1811260,EA SPORTS FC™ 26,370,2026-01-05 09:30:00.980334
730,Counter-Strike 2,934425,2026-01-05 09:30:00.980334
578080,PUBG: Battlegrounds,289202,2026-01-05 09:30:00.980334
1172470,Apex Legends,75030,2026-01-05 09:30:00.980334
570,Dota 2,476787,2026-01-05 09:30:00.980334
1778820,TEKKEN 8,4229,2026-01-05 09:30:00.980334
1049590,Eternal Return,8751,2026-01-05 09:30:00.980334
271590,Grand Theft Auto V,77686,2026-01-05 09:40:04.980949
1811260,EA SPORTS FC™ 26,397,2026-01-05 09:40:04.980949
730,Counter-Strike 2,941163,2026-01-05 09:40:04.980949
578080,PUBG: Battlegrounds,288982,2026-01-05 09:40:04.980949
1172470,Apex Legends,73999,2026-01-05 09:40:04.980949
570,Dota 2,484763,2026-01-05 09:40:04.980949
1778820,TEKKEN 8,4229,2026-01-05 09:40:04.980949
1049590,Eternal Return,9017,2026-01-05 09:40:04.980949
271590,Grand Theft Auto V,77686,2026-01-05 09:50:09.347400
1811260,EA SPORTS FC™ 26,397,2026-01-05 09:50:09.347400
730,Counter-Strike 2,941163,2026-01-05 09:50:09.347400
578080,PUBG: Battlegrounds,288982,2026-01-05 09:50:09.347400
1172470,Apex Legends,73999,2026-01-05 09:50:09.347400
570,Dota 2,484763,2026-01-05 09:50:09.347400
1778820,TEKKEN 8,4384,2026-01-05 09:50:09.347400
1049590,Eternal Return,9017,2026-01-05 09:50:09.347400
271590,Grand Theft Auto V,80609,2026-01-05 10:00:13.002978
1811260,EA SPORTS FC™ 26,441,2026-01-05 10:00:13.002978
730,Counter-Strike 2,953480,2026-01-05 10:00:13.002978
578080,PUBG: Battlegrounds,291275,2026-01-05 10:00:13.002978
1172470,Apex Legends,73176,2026-01-05 10:00:13.002978
570,Dota 2,495940,2026-01-05 10:00:13.002978
1778820,TEKKEN 8,4384,2026-01-05 10:00:13.002978
1049590,Eternal Return,9245,2026-01-05 10:00:13.002978
271590,Grand Theft Auto V,80609,2026-01-05 10:10:17.307681
1811260,EA SPORTS FC™ 26,441,2026-01-05 10:10:17.307681
730,Counter-Strike 2,953480,2026-01-05 10:10:17.307681
578080,PUBG: Battlegrounds,291275,2026-01-05 10:10:17.307681
1172470,Apex Legends,73176,2026-01-05 10:10:17.307681
570,Dota 2,495940,2026-01-05 10:10:17.307681
1778820,TEKKEN 8,4527,2026-01-05 10:10:17.307681
1049590,Eternal Return,9245,2026-01-05 10:10:17.307681
271590,Grand Theft Auto V,83477,2026-01-05 10:20:21.272414
1811260,EA SPORTS FC™ 26,462,2026-01-05 10:20:21.272414
730,Counter-Strike 2,976538,2026-01-05 10:20:21.272414
578080,PUBG: Battlegrounds,302413,2026-01-05 10:20:21.272414
1172470,Apex Legends,74511,2026-01-05 10:20:21.272414
570,Dota 2,510463,2026-01-05 10:20:21.272414
1778820,TEKKEN 8,4527,2026-01-05 10:20:21.272414
1049590,Eternal Return,9951,2026-01-05 10:20:21.272414
271590,Grand Theft Auto V,83477,2026-01-05 10:30:25.633576
1811260,EA SPORTS FC™ 26,462,2026-01-05 10:30:25.633576
730,Counter-Strike 2,976538,2026-01-05 10:30:25.633576
578080,PUBG: Battlegrounds,302413,2026-01-05 10:30:25.633576
1172470,Apex Legends,74511,2026-01-05 10:30:25.633576
570,Dota 2,510463,2026-01-05 10:30:25.633576
1778820,TEKKEN 8,4695,2026-01-05 10:30:25.633576
1049590,Eternal Return,9951,2026-01-05 10:30:25.633576
271590,Grand Theft Auto V,85563,2026-01-05 10:40:29.223685
1811260,EA SPORTS FC™ 26,498,2026-01-05 10:40:29.223685
730,Counter-Strike 2,997940,2026-01-05 10:40:29.223685
578080,PUBG: Battlegrounds,318756,2026-01-05 10:40:29.223685
1172470,Apex Legends,77238,2026-01-05 10:40:29.223685
570,Dota 2,524600,2026-01-05 10:40:29.223685
1778820,TEKKEN 8,4801,2026-01-05 10:40:29.223685
1049590,Eternal Return,10944,2026-01-05 10:40:29.223685
271590,Grand Theft Auto V,88038,2026-01-05 10:50:33.083568
1811260,EA SPORTS FC™ 26,528,2026-01-05 10:50:33.083568
730,Counter-Strike 2,1027159,2026-01-05 10:50:33.083568
578080,PUBG: Battlegrounds,341618,2026-01-05 10:50:33.083568
1172470,Apex Legends,80929,2026-01-05 10:50:33.083568
570,Dota 2,528506,2026-01-05 10:50:33.083568
1778820,TEKKEN 8,4871,2026-01-05 10:50:33.083568
1049590,Eternal Return,10944,2026-01-05 10:50:33.083568
271590,Grand Theft Auto V,88038,2026-01-05 11:00:37.132112
1811260,EA SPORTS FC™ 26,528,2026-01-05 11:00:37.132112
730,Counter-Strike 2,1027159,2026-01-05 11:00:37.132112
578080,PUBG: Battlegrounds,341618,2026-01-05 11:00:37.132112
1172470,Apex Legends,80929,2026-01-05 11:00:37.132112
570,Dota 2,528506,2026-01-05 11:00:37.132112
1778820,TEKKEN 8,4871,2026-01-05 11:00:37.132112
1049590,Eternal Return,11779,2026-01-05 11:00:37.132112
271590,Grand Theft Auto V,91534,2026-01-05 11:10:40.634040
1811260,EA SPORTS FC™ 26,532,2026-01-05 11:10:40.634040
730,Counter-Strike 2,1066792,2026-01-05 11:10:40.634040
578080,PUBG: Battlegrounds,380273,2026-01-05 11:10:40.634040
1172470,Apex Legends,88282,2026-01-05 11:10:40.634040
570,Dota 2,553147,2026-01-05 11:10:40.634040
1778820,TEKKEN 8,5070,2026-01-05 11:10:40.634040
1049590,Eternal Return,11779,2026-01-05 11:10:40.634040
271590,Grand Theft Auto V,93035,2026-01-05 11:20:45.003281
1811260,EA SPORTS FC™ 26,564,2026-01-05 11:20:45.003281
730,Counter-Strike 2,1097826,2026-01-05 11:20:45.003281
578080,PUBG: Battlegrounds,402365,2026-01-05 11:20:45.003281
1172470,Apex Legends,92800,2026-01-05 11:20:45.003281
570,Dota 2,566730,2026-01-05 11:20:45.003281
1778820,TEKKEN 8,5142,2026-01-05 11:20:45.003281
1049590,Eternal Return,12829,2026-01-05 11:20:45.003281
271590,Grand Theft Auto V,93035,2026-01-05 11:30:49.480860
1811260,EA SPORTS FC™ 26,564,2026-01-05 11:30:49.480860
730,Counter-Strike 2,1097826,2026-01-05 11:30:49.480860
578080,PUBG: Battlegrounds,402365,2026-01-05 11:30:49.480860
1172470,Apex Legends,92800,2026-01-05 11:30:49.480860
570,Dota 2,566730,2026-01-05 11:30:49.480860
1778820,TEKKEN 8,5142,2026-01-05 11:30:49.480860
1049590,Eternal Return,12829,2026-01-05 11:30:49.480860
271590,Grand Theft Auto V,96435,2026-01-05 11:40:52.798309
1811260,EA SPORTS FC™ 26,582,2026-01-05 11:40:52.798309
730,Counter-Strike 2,1156802,2026-01-05 11:40:52.798309
578080,PUBG: Battlegrounds,450121,2026-01-05 11:40:52.798309
1172470,Apex Legends,104049,2026-01-05 11:40:52.798309
570,Dota 2,590320,2026-01-05 11:40:52.798309
1778820,TEKKEN 8,5327,2026-01-05 11:40:52.798309
1049590,Eternal Return,13950,2026-01-05 11:40:52.798309
271590,Grand Theft Auto V,96435,2026-01-05 11:50:56.413173
1811260,EA SPORTS FC™ 26,582,2026-01-05 11:50:56.413173
730,Counter-Strike 2,1156802,2026-01-05 11:50:56.413173
578080,PUBG: Battlegrounds,450121,2026-01-05 11:50:56.413173
1172470,Apex Legends,104049,2026-01-05 11:50:56.413173
570,Dota 2,590320,2026-01-05 11:50:56.413173
1778820,TEKKEN 8,5327,2026-01-05 11:50:56.413173
1049590,Eternal Return,13950,2026-01-05 11:50:56.413173
271590,Grand Theft Auto V,99359,2026-01-05 12:00:59.789559
1811260,EA SPORTS FC™ 26,615,2026-01-05 12:00:59.789559
730,Counter-Strike 2,1200289,2026-01-05 12:00:59.789559
578080,PUBG: Battlegrounds,486511,2026-01-05 12:00:59.789559
1172470,Apex Legends,112958,2026-01-05 12:00:59.789559
570,Dota 2,607657,2026-01-05 12:00:59.789559
1778820,TEKKEN 8,5451,2026-01-05 12:00:59.789559
1049590,Eternal Return,15065,2026-01-05 12:00:59.789559
271590,Grand Theft Auto V,99359,2026-01-05 12:11:04.005508
1811260,EA SPORTS FC™ 26,615,2026-01-05 12:11:04.005508
730,Counter-Strike 2,1240004,2026-01-05 12:11:04.005508
578080,PUBG: Battlegrounds,523932,2026-01-05 12:11:04.005508
1172470,Apex Legends,122621,2026-01-05 12:11:04.005508
570,Dota 2,625028,2026-01-05 12:11:04.005508
1778820,TEKKEN 8,5451,2026-01-05 12:11:04.005508
1049590,Eternal Return,15065,2026-01-05 12:11:04.005508
271590,Grand Theft Auto V,102332,2026-01-05 12:21:08.501838
1811260,EA SPORTS FC™ 26,628,2026-01-05 12:21:08.501838
730,Counter-Strike 2,1240004,2026-01-05 12:21:08.501838
578080,PUBG: Battlegrounds,536865,2026-01-05 12:21:08.501838
1172470,Apex Legends,122621,2026-01-05 12:21:08.501838
570,Dota 2,625028,2026-01-05 12:21:08.501838
1778820,TEKKEN 8,5679,2026-01-05 12:21:08.501838
1049590,Eternal Return,15976,2026-01-05 12:21:08.501838
271590,Grand Theft Auto V,102332,2026-01-05 12:31:12.736571
1811260,EA SPORTS FC™ 26,628,2026-01-05 12:31:12.736571
730,Counter-Strike 2,1301763,2026-01-05 12:31:12.736571
578080,PUBG: Battlegrounds,536865,2026-01-05 12:31:12.736571
1172470,Apex Legends,135285,2026-01-05 12:31:12.736571
570,Dota 2,651075,2026-01-05 12:31:12.736571
1778820,TEKKEN 8,5679,2026-01-05 12:31:12.736571
1049590,Eternal Return,15976,2026-01-05 12:31:12.736571
271590,Grand Theft Auto V,105350,2026-01-05 12:41:16.196875
1811260,EA SPORTS FC™ 26,673,2026-01-05 12:41:16.196875
730,Counter-Strike 2,1301763,2026-01-05 12:41:16.196875
578080,PUBG: Battlegrounds,571746,2026-01-05 12:41:16.196875
1172470,Apex Legends,135285,2026-01-05 12:41:16.196875
570,Dota 2,651075,2026-01-05 12:41:16.196875
1778820,TEKKEN 8,5808,2026-01-05 12:41:16.196875
1049590,Eternal Return,16848,2026-01-05 12:41:16.196875
271590,Grand Theft Auto V,105350,2026-01-05 12:51:19.873944
1811260,EA SPORTS FC™ 26,692,2026-01-05 12:51:19.873944
730,Counter-Strike 2,1357515,2026-01-05 12:51:19.873944
578080,PUBG: Battlegrounds,612787,2026-01-05 12:51:19.873944
1172470,Apex Legends,146581,2026-01-05 12:51:19.873944
570,Dota 2,673903,2026-01-05 12:51:19.873944
1778820,TEKKEN 8,5897,2026-01-05 12:51:19.873944
1049590,Eternal Return,16848,2026-01-05 12:51:19.873944
271590,Grand Theft Auto V,107844,2026-01-05 13:01:23.702346
1811260,EA SPORTS FC™ 26,692,2026-01-05 13:01:23.702346
730,Counter-Strike 2,1357515,2026-01-05 13:01:23.702346
578080,PUBG: Battlegrounds,612787,2026-01-05 13:01:23.702346
1172470,Apex Legends,146581,2026-01-05 13:01:23.702346
570,Dota 2,673903,2026-01-05 13:01:23.702346
1778820,TEKKEN 8,5897,2026-01-05 13:01:23.702346
1049590,Eternal Return,17237,2026-01-05 13:01:23.702346
271590,Grand Theft Auto V,108829,2026-01-05 13:11:27.166745
1811260,EA SPORTS FC™ 26,717,2026-01-05 13:11:27.166745
730,Counter-Strike 2,1402878,2026-01-05 13:11:27.166745
578080,PUBG: Battlegrounds,642327,2026-01-05 13:11:27.166745
1172470,Apex Legends,156176,2026-01-05 13:11:27.166745
570,Dota 2,693883,2026-01-05 13:11:27.166745
1778820,TEKKEN 8,6044,2026-01-05 13:11:27.166745
1049590,Eternal Return,17237,2026-01-05 13:11:27.166745
271590,Grand Theft Auto V,108829,2026-01-05 13:21:31.225022
1811260,EA SPORTS FC™ 26,717,2026-01-05 13:21:31.225022
730,Counter-Strike 2,1402878,2026-01-05 13:21:31.225022
578080,PUBG: Battlegrounds,642327,2026-01-05 13:21:31.225022
1172470,Apex Legends,156176,2026-01-05 13:21:31.225022
570,Dota 2,693883,2026-01-05 13:21:31.225022
1778820,TEKKEN 8,6196,2026-01-05 13:21:31.225022
1049590,Eternal Return,17634,2026-01-05 13:21:31.225022
271590,Grand Theft Auto V,111206,2026-01-05 13:31:34.646662
1811260,EA SPORTS FC™ 26,749,2026-01-05 13:31:34.646662
730,Counter-Strike 2,1446358,2026-01-05 13:31:34.646662
578080,PUBG: Battlegrounds,662761,2026-01-05 13:31:34.646662
1172470,Apex Legends,163263,2026-01-05 13:31:34.646662
570,Dota 2,713010,2026-01-05 13:31:34.646662
1778820,TEKKEN 8,6196,2026-01-05 13:31:34.646662
1049590,Eternal Return,17634,2026-01-05 13:31:34.646662
271590,Grand Theft Auto V,111206,2026-01-05 13:41:38.689067
1811260,EA SPORTS FC™ 26,749,2026-01-05 13:41:38.689067
730,Counter-Strike 2,1446358,2026-01-05 13:41:38.689067
578080,PUBG: Battlegrounds,662761,2026-01-05 13:41:38.689067
1172470,Apex Legends,163263,2026-01-05 13:41:38.689067
570,Dota 2,713010,2026-01-05 13:41:38.689067
1778820,TEKKEN 8,6353,2026-01-05 13:41:38.689067
1049590,Eternal Return,17977,2026-01-05 13:41:38.689067
271590,Grand Theft Auto V,113140,2026-01-05 13:51:42.079216
1811260,EA SPORTS FC™ 26,764,2026-01-05 13:51:42.079216
730,Counter-Strike 2,1472597,2026-01-05 13:51:42.079216
578080,PUBG: Battlegrounds,670181,2026-01-05 13:51:42.079216
1172470,Apex Legends,167363,2026-01-05 13:51:42.079216
570,Dota 2,729158,2026-01-05 13:51:42.079216
1778820,TEKKEN 8,6353,2026-01-05 13:51:42.079216
1049590,Eternal Return,17977,2026-01-05 13:51:42.079216
271590,Grand Theft Auto V,113140,2026-01-05 14:01:46.127717
1811260,EA SPORTS FC™ 26,764,2026-01-05 14:01:46.127717
730,Counter-Strike 2,1472597,2026-01-05 14:01:46.127717
578080,PUBG: Battlegrounds,670181,2026-01-05 14:01:46.127717
1172470,Apex Legends,167363,2026-01-05 14:01:46.127717
570,Dota 2,729158,2026-01-05 14:01:46.127717
1778820,TEKKEN 8,6426,2026-01-05 14:01:46.127717
1049590,Eternal Return,17873,2026-01-05 14:01:46.127717
271590,Grand Theft Auto V,113530,2026-01-05 14:11:49.614896
1811260,EA SPORTS FC™ 26,814,2026-01-05 14:11:49.614896
730,Counter-Strike 2,1479345,2026-01-05 14:11:49.614896
578080,PUBG: Battlegrounds,668849,2026-01-05 14:11:49.614896
1172470,Apex Legends,167591,2026-01-05 14:11:49.614896
570,Dota 2,733337,2026-01-05 14:11:49.614896
1778820,TEKKEN 8,6444,2026-01-05 14:11:49.614896
1049590,Eternal Return,17679,2026-01-05 14:11:49.614896
271590,Grand Theft Auto V,114548,2026-01-05 14:21:53.246855
1811260,EA SPORTS FC™ 26,814,2026-01-05 14:21:53.246855
730,Counter-Strike 2,1486063,2026-01-05 14:21:53.246855
578080,PUBG: Battlegrounds,658823,2026-01-05 14:21:53.246855
1172470,Apex Legends,165647,2026-01-05 14:21:53.246855
570,Dota 2,740118,2026-01-05 14:21:53.246855
1778820,TEKKEN 8,6444,2026-01-05 14:21:53.246855
1049590,Eternal Return,17679,2026-01-05 14:21:53.246855
271590,Grand Theft Auto V,115613,2026-01-05 14:31:56.492760
1811260,EA SPORTS FC™ 26,829,2026-01-05 14:31:56.492760
730,Counter-Strike 2,1473163,2026-01-05 14:31:56.492760
578080,PUBG: Battlegrounds,633934,2026-01-05 14:31:56.492760
1172470,Apex Legends,160188,2026-01-05 14:31:56.492760
570,Dota 2,747991,2026-01-05 14:31:56.492760
1778820,TEKKEN 8,6565,2026-01-05 14:31:56.492760
1049590,Eternal Return,17165,2026-01-05 14:31:56.492760
271590,Grand Theft Auto V,115812,2026-01-05 14:42:00.841341
1811260,EA SPORTS FC™ 26,842,2026-01-05 14:42:00.841341
730,Counter-Strike 2,1459820,2026-01-05 14:42:00.841341
578080,PUBG: Battlegrounds,616467,2026-01-05 14:42:00.841341
1172470,Apex Legends,155488,2026-01-05 14:42:00.841341
570,Dota 2,749248,2026-01-05 14:42:00.841341
1778820,TEKKEN 8,6623,2026-01-05 14:42:00.841341
1049590,Eternal Return,16701,2026-01-05 14:42:00.841341
271590,Grand Theft Auto V,115812,2026-01-05 14:52:04.967386
1811260,EA SPORTS FC™ 26,842,2026-01-05 14:52:04.967386
730,Counter-Strike 2,1459820,2026-01-05 14:52:04.967386
578080,PUBG: Battlegrounds,616467,2026-01-05 14:52:04.967386
1172470,Apex Legends,155488,2026-01-05 14:52:04.967386
570,Dota 2,749248,2026-01-05 14:52:04.967386
1778820,TEKKEN 8,6623,2026-01-05 14:52:04.967386
1049590,Eternal Return,16701,2026-01-05 14:52:04.967386
271590,Grand Theft Auto V,116795,2026-01-05 15:02:08.362744
1811260,EA SPORTS FC™ 26,875,2026-01-05 15:02:08.362744
730,Counter-Strike 2,1425560,2026-01-05 15:02:08.362744
578080,PUBG: Battlegrounds,570978,2026-01-05 15:02:08.362744
1172470,Apex Legends,143267,2026-01-05 15:02:08.362744
570,Dota 2,748196,2026-01-05 15:02:08.362744
1778820,TEKKEN 8,6635,2026-01-05 15:02:08.362744
1049590,Eternal Return,15656,2026-01-05 15:02:08.362744
271590,Grand Theft Auto V,116795,2026-01-05 15:12:13.186507
1811260,EA SPORTS FC™ 26,875,2026-01-05 15:12:13.186507
730,Counter-Strike 2,1425560,2026-01-05 15:12:13.186507
578080,PUBG: Battlegrounds,570978,2026-01-05 15:12:13.186507
1172470,Apex Legends,143267,2026-01-05 15:12:13.186507
570,Dota 2,748196,2026-01-05 15:12:13.186507
1778820,TEKKEN 8,6635,2026-01-05 15:12:13.186507
1049590,Eternal Return,15656,2026-01-05 15:12:13.186507
271590,Grand Theft Auto V,116681,2026-01-05 15:22:16.992695
1811260,EA SPORTS FC™ 26,875,2026-01-05 15:22:16.992695
730,Counter-Strike 2,1388376,2026-01-05 15:22:16.992695
578080,PUBG: Battlegrounds,517696,2026-01-05 15:22:16.992695
1172470,Apex Legends,128471,2026-01-05 15:22:16.992695
570,Dota 2,743988,2026-01-05 15:22:16.992695
1778820,TEKKEN 8,6463,2026-01-05 15:22:16.992695
1049590,Eternal Return,14493,2026-01-05 15:22:16.992695
271590,Grand Theft Auto V,116681,2026-01-05 15:32:21.236520
1811260,EA SPORTS FC™ 26,875,2026-01-05 15:32:21.236520
730,Counter-Strike 2,1388376,2026-01-05 15:32:21.236520
578080,PUBG: Battlegrounds,517696,2026-01-05 15:32:21.236520
1172470,Apex Legends,128471,2026-01-05 15:32:21.236520
570,Dota 2,743988,2026-01-05 15:32:21.236520
1778820,TEKKEN 8,6463,2026-01-05 15:32:21.236520
1049590,Eternal Return,14493,2026-01-05 15:32:21.236520
271590,Grand Theft Auto V,116435,2026-01-05 15:42:24.593631
1811260,EA SPORTS FC™ 26,902,2026-01-05 15:42:24.593631
730,Counter-Strike 2,1362818,2026-01-05 15:42:24.593631
578080,PUBG: Battlegrounds,479351,2026-01-05 15:42:24.593631
1172470,Apex Legends,119010,2026-01-05 15:42:24.593631
570,Dota 2,737326,2026-01-05 15:42:24.593631
1778820,TEKKEN 8,6481,2026-01-05 15:42:24.593631
271590,Grand Theft Auto V,116579,2026-01-05 15:52:27.640734
1811260,EA SPORTS FC™ 26,889,2026-01-05 15:52:27.640734
730,Counter-Strike 2,1336956,2026-01-05 15:52:27.640734
578080,PUBG: Battlegrounds,443444,2026-01-05 15:52:27.640734
1172470,Apex Legends,109975,2026-01-05 15:52:27.640734
570,Dota 2,730565,2026-01-05 15:52:27.640734
1778820,TEKKEN 8,6431,2026-01-05 15:52:27.640734
271590,Grand Theft Auto V,116480,2026-01-05 16:02:31.658027
1811260,EA SPORTS FC™ 26,876,2026-01-05 16:02:31.658027
730,Counter-Strike 2,1336956,2026-01-05 16:02:31.658027
578080,PUBG: Battlegrounds,419184,2026-01-05 16:02:31.658027
1172470,Apex Legends,103688,2026-01-05 16:02:31.658027
570,Dota 2,723116,2026-01-05 16:02:31.658027
1778820,TEKKEN 8,6431,2026-01-05 16:02:31.658027
271590,Grand Theft Auto V,116099,2026-01-05 16:12:34.928950
1811260,EA SPORTS FC™ 26,874,2026-01-05 16:12:34.928950
